mssubclass,mszoning,lotfrontage,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremodadd,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,fireplacequ,garagetype,garageyrblt,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,fence,miscfeature,miscval,mosold,yrsold,saletype,salecondition,saleprice
4.51085950651685,RL,4.248495242049359,9.846440897156851,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,Plywood,Plywood,BrkFace,0.6931471805599453,3,4,CBlock,Gd,TA,No,GLQ,6.212606095751519,Rec,5.356586274672012,6.481577129276431,7.216709486709457,GasA,0,Y,SBrkr,7.216709486709457,7.138866999945524,0.0,7.8713112033234065,0,0.0,2,2,4,1.0986122886681098,3,12,Typ,1,TA,BuiltIn,1977.0,RFn,2,600,TA,TA,N,5.049856007249537,3.218875824868201,4.983606621708336,0.0,0.0,0.0,MnPrv,Gar2,9.024131268455037,8,2007,WD,Normal,12.154784614286667
4.110873864173311,RL,4.394449154672439,9.722744748855389,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,5.220355825078324,3,4,CBlock,Gd,TA,No,BLQ,6.673297967767654,LwQ,6.152732694704104,4.897839799950911,7.239214973779806,GasA,4,Y,SBrkr,7.239214973779806,7.239214973779806,0.0,7.932003152361385,1,0.0,3,1,5,0.6931471805599453,2,12,Typ,2,TA,Attchd,1978.0,RFn,2,564,TA,TA,Y,0.0,4.727387818712341,0.0,0.0,6.089044875446846,6.253828811575473,MnPrv,TenC,7.601402334583733,7,2006,WD,Normal,12.429220196836384
3.044522437723423,RL,4.31748811353631,9.2308290384035,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,Flat,Tar&Grv,BrkComm,Brk Cmn,BrkFace,0.0,3,4,Slab,TA,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasW,1,N,FuseF,6.851184927493743,0.0,0.0,6.851184927493743,0,0.0,1,0,2,0.6931471805599453,1,4,Min1,0,Gd,Detchd,1956.0,Unf,2,528,TA,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2009,WD,Normal,11.31448672129398
5.081404364984463,FV,3.218875824868201,7.880804344674901,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,2,4,PConc,Gd,TA,No,GLQ,6.476972362889683,Unf,0.0,5.7745515455444085,6.878326468291325,GasA,0,Y,SBrkr,6.891625897052253,6.6293632534374485,0.0,7.461640392208575,1,0.0,2,1,3,0.6931471805599453,2,7,Typ,0,Gd,Attchd,1999.0,Fin,2,480,TA,TA,Y,4.7535901911063645,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,8,2009,WD,Abnorml,12.058158312538197
4.51085950651685,RM,4.262679877041316,9.116139576577355,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.820082930352362,3,4,CBlock,TA,TA,No,Rec,7.195187320178709,Unf,0.0,5.983936280687191,7.455298485683291,GasA,4,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,1,0.0,2,0,6,1.0986122886681098,3,10,Typ,0,Gd,Detchd,1963.0,Unf,2,504,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,11,2006,ConLI,Abnorml,11.736077016252436
5.25227342804663,RM,4.248495242049359,9.120743838164426,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,3,1,Stone,Fa,TA,No,Unf,0.0,Unf,0.0,6.928537818164665,6.928537818164665,GasA,2,N,FuseP,6.812345094177479,6.928537818164665,0.0,7.564757012905729,0,0.0,2,0,4,1.0986122886681098,1,9,Typ,0,Gd,Detchd,1910.0,Unf,1,440,Po,Po,Y,0.0,4.110873864173311,4.727387818712341,0.0,0.0,0.0,MnPrv,Shed,0.0,4,2006,WD,Normal,11.827743504053696
4.330733340286331,RM,4.330733340286331,9.510519035757246,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,0,0,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,7.121252453244542,7.121252453244542,GasA,2,Y,SBrkr,7.327780538421631,7.134890851565884,0.0,7.928766321626695,0,0.0,3,1,3,0.6931471805599453,2,9,Typ,1,Gd,Detchd,1988.0,Unf,2,880,Gd,TA,Y,4.663439094112067,6.220590170099739,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2008,WD,Normal,12.691583538230216
4.795790545596741,RM,3.80666248977032,8.46611040118692,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,6.1779441140506,2,4,PConc,Gd,TA,Gd,GLQ,7.361375428977347,Unf,0.0,0.0,7.361375428977347,GasA,0,Y,SBrkr,7.3938782901077555,0.0,0.0,7.3938782901077555,1,0.6931471805599453,2,0,2,0.6931471805599453,2,5,Typ,1,Gd,Attchd,2006.0,Fin,2,538,TA,TA,Y,4.820281565605037,0.0,0.0,0.0,5.0369526024136295,0.0,MnPrv,Shed,0.0,12,2007,WD,Family,12.367345048436391
4.394449154672439,RL,4.574710978503383,9.330431852234003,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,5.707110264748875,2,2,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.566672429803241,6.566672429803241,GasA,0,Y,SBrkr,7.549082710812286,6.985641817639208,0.0,7.999342952713282,0,0.0,2,1,5,0.6931471805599453,2,11,Typ,1,Gd,BuiltIn,1961.0,Fin,2,564,TA,TA,Y,5.484796933490655,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2010,WD,Normal,12.396697137361691
3.4339872044851463,RM,3.951243718581428,8.71948076085107,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,1,1,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,5.579729825986222,5.579729825986222,Grav,1,N,FuseA,6.68586094706836,0.0,0.0,6.68586094706836,0,0.0,1,0,1,0.6931471805599453,1,4,Maj1,1,Po,Attchd,1980.0,Unf,0,0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,1,2009,ConLw,Normal,11.002116507732016
3.044522437723423,RL,4.248495242049359,9.573315428463395,Pave,Grvl,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.295266001439646,3,4,CBlock,TA,TA,No,GLQ,4.718498871295094,Rec,5.872117789475416,5.872117789475416,6.709304340258298,GasA,2,Y,FuseA,7.20414929203594,0.0,0.0,7.20414929203594,0,0.6931471805599453,1,0,3,0.6931471805599453,2,7,Typ,1,Gd,Basment,1958.0,RFn,2,525,TA,TA,Y,0.0,4.77912349311153,0.0,0.0,5.455321115357702,0.0,MnPrv,Shed,0.0,1,2009,COD,Abnorml,11.83138646878959
4.394449154672439,RL,4.248495242049359,9.88791695754517,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,BrkFace,0.0,2,2,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,6.548219102762372,6.548219102762372,GasA,4,Y,SBrkr,7.362645270417825,6.440946540632921,0.0,7.697121317282625,0,0.0,2,0,4,0.6931471805599453,2,8,Typ,1,Gd,Attchd,1966.0,Unf,2,432,Gd,Gd,Y,6.375024819828097,5.468060141135132,0.0,0.0,0.0,6.6052979209482015,GdPrv,Shed,0.0,8,2006,WD,Alloca,12.524420916542532
3.044522437723423,RL,4.23410650459726,10.825203541055348,Pave,Grvl,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,BrkFace,0.0,2,4,CBlock,Ex,TA,Gd,GLQ,7.501634457883413,Unf,0.0,3.49650756146648,7.519149957669823,GasA,2,Y,SBrkr,7.519149957669823,0.0,0.0,7.519149957669823,2,0.0,0,1,0,0.6931471805599453,2,5,Typ,1,Gd,Attchd,1981.0,Fin,3,894,TA,TA,Y,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,11,2006,WD,Normal,12.861001210669146
3.044522437723423,RL,4.248495242049359,9.102086786535928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,4.454347296253507,3,4,CBlock,TA,TA,No,Rec,6.342121418721152,BLQ,3.367295829986474,6.025865973825314,6.9167150203536085,GasA,4,Y,FuseA,6.960347729101308,0.0,0.0,6.960347729101308,0,0.6931471805599453,1,1,3,0.6931471805599453,0,6,Typ,0,Gd,2Types,1998.0,RFn,2,750,TA,TA,Y,0.0,4.394449154672439,0.0,5.198497031265826,0.0,0.0,MnWw,Shed,0.0,7,2006,WD,Abnorml,11.918397239722838
4.330733340286331,RL,5.1647859739235145,10.143291544743445,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918,1990,Gable,CompShg,Stucco,Stucco,BrkFace,0.0,2,2,PConc,TA,TA,No,GLQ,6.944087208229528,LwQ,5.220355825078324,4.948759890378168,7.215975002651466,GasA,2,Y,SBrkr,7.215975002651466,7.215975002651466,5.973809611869261,8.043342170441608,1,0.6931471805599453,2,0,4,0.6931471805599453,2,8,Typ,1,Ex,Detchd,1918.0,Unf,2,795,TA,TA,Y,0.0,2.833213344056216,6.315358001522335,0.0,0.0,6.240275845170769,GdPrv,Shed,0.0,3,2006,WD,Abnorml,12.367345048436391
3.4339872044851463,RL,4.02535169073515,8.585038738311304,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,1966,Gable,CompShg,Wd Sdng,Plywood,BrkFace,0.0,3,3,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,0,Y,SBrkr,7.175489713624222,0.0,0.0,7.175489713624222,0,0.0,1,0,3,0.6931471805599453,1,6,Mod,0,Gd,Attchd,1980.0,Unf,0,0,TA,TA,Y,5.575949103146316,0.0,0.0,0.0,0.0,0.0,GdWo,Shed,6.111467339502679,5,2010,WD,Normal,11.245059091624617
4.394449154672439,RL,4.454347296253507,9.143238568435446,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.691347882229144,3,4,CBlock,Gd,TA,Gd,LwQ,5.602118820879701,ALQ,6.364750756851911,6.115892125483034,7.172424577124845,GasA,0,Y,SBrkr,7.172424577124845,0.0,0.0,7.172424577124845,0,0.6931471805599453,2,0,3,0.6931471805599453,2,7,Min1,0,Gd,Attchd,1964.0,RFn,1,309,TA,TA,Y,5.811140992976701,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,10,2007,CWD,Normal,11.970356641103
3.4339872044851463,RM,4.110873864173311,9.101417964751995,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,2,1920,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,1,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,6.8690144506657065,6.8690144506657065,GasA,2,Y,Mix,6.982862751468942,0.0,0.0,6.982862751468942,0,0.0,1,0,2,0.6931471805599453,3,6,Maj2,0,Gd,Detchd,1920.0,Unf,1,338,Po,Po,N,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,11,2007,WD,Abnorml,11.112462823634855
5.25227342804663,RH,4.110873864173311,9.296242800976886,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,1,4,CBlock,TA,Fa,No,LwQ,5.54907608489522,Unf,0.0,7.077498053569231,7.273092595999522,GasA,0,Y,FuseA,7.273092595999522,7.273092595999522,6.246106765481563,8.130353547431238,0,0.0,2,0,8,1.0986122886681098,1,14,Typ,0,Gd,Attchd,1980.0,Unf,0,0,TA,TA,N,0.0,4.709530201312334,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,3,2007,WD,Abnorml,12.206077645517674
4.110873864173311,RL,4.248495242049359,9.822873848541882,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,4.736198448394496,3,2,CBlock,Gd,TA,No,LwQ,5.236441962829949,Rec,6.584791392385716,4.718498871295094,6.92951677076365,GasA,4,Y,SBrkr,7.290292882446597,6.82001636467413,0.0,7.7752758464868625,0,0.0,2,1,3,0.6931471805599453,3,7,Sev,1,Po,CarPort,1965.0,Unf,2,596,TA,TA,Y,0.0,5.583496308781699,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,8,2007,WD,Abnorml,11.767575435251748
3.044522437723423,RL,4.3694478524670215,9.224341891611996,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.605170185988092,3,4,CBlock,TA,TA,No,ALQ,6.498282149476434,LwQ,5.934894195619588,0.0,6.947937068614969,GasA,1,Y,SBrkr,7.177782416195197,0.0,0.0,7.177782416195197,1,0.0,1,1,3,0.6931471805599453,2,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484,TA,TA,Y,5.583496308781699,0.0,0.0,0.0,0.0,6.47543271670409,GdPrv,Shed,0.0,1,2006,WD,Normal,12.10625783509458
3.9318256327243257,RL,4.454347296253507,9.55506418479516,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1993,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,Wood,Gd,TA,No,GLQ,6.597145701886651,Unf,0.0,4.174387269895637,6.680854678790215,GasA,0,Y,SBrkr,6.680854678790215,6.340359303727752,0.0,7.217443431696533,1,0.0,1,1,1,0.6931471805599453,3,5,Typ,0,Gd,Attchd,1993.0,Unf,2,480,TA,TA,Y,3.713572066704308,3.4339872044851463,0.0,5.771441123130016,0.0,0.0,MnPrv,Shed,6.55250788703459,10,2009,WD,Normal,11.870606902224589
5.25227342804663,RL,3.9318256327243257,8.912069097970134,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Artery,Artery,2fmCon,1.5Unf,5,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,BrkTil,TA,TA,No,GLQ,6.747586526829315,Unf,0.0,4.948759890378168,6.899723107284872,GasA,0,Y,SBrkr,6.982862751468942,0.0,0.0,6.982862751468942,1,0.0,1,0,2,1.0986122886681098,3,5,Typ,2,TA,Attchd,1939.0,RFn,1,205,Gd,TA,Y,0.0,1.6094379124341005,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,1,2008,WD,Normal,11.678448377988165
3.4339872044851463,RM,4.110873864173311,8.752265313595721,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.255750041753367,6.255750041753367,GasA,1,N,SBrkr,6.255750041753367,0.0,0.0,6.255750041753367,0,0.0,1,0,1,0.6931471805599453,1,4,Typ,0,Gd,Detchd,1920.0,Unf,1,240,Fa,TA,Y,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0.0,MnPrv,Shed,0.0,5,2008,WD,Normal,11.134603622683905
5.25227342804663,RM,3.5263605246161616,8.402231172946555,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.602587892189336,6.602587892189336,GasA,2,Y,SBrkr,6.602587892189336,6.57507584059962,0.0,7.281385663570282,0,0.0,2,0,2,1.3862943611198906,3,8,Typ,0,Gd,Attchd,1980.0,Unf,0,0,TA,TA,N,0.0,0.0,4.634728988229636,0.0,0.0,0.0,MnPrv,Shed,0.0,6,2009,New,Partial,11.635151947212842
3.044522437723423,RL,4.248495242049359,9.898525260706313,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.662960480135946,3,4,CBlock,Gd,TA,Gd,GLQ,6.816735880594968,Unf,0.0,6.943122422819428,7.57455848420248,GasA,4,Y,SBrkr,7.699842407396986,0.0,0.0,7.699842407396986,1,0.0,2,0,3,0.6931471805599453,3,7,Min1,1,Gd,Attchd,1970.0,RFn,2,576,TA,TA,Y,5.71042701737487,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,0.0,7,2010,WD,Normal,12.100717685412471
4.394449154672439,RL,4.248495242049359,9.973666387157374,Pave,Grvl,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,SLvl,6,5,1969,1969,Flat,Metal,Plywood,Plywood,BrkFace,0.0,3,4,CBlock,TA,TA,Gd,ALQ,6.844815479208263,Unf,0.0,0.0,6.844815479208263,GasA,0,Y,SBrkr,6.8966943316227125,0.0,0.0,6.8966943316227125,1,0.0,1,0,1,0.6931471805599453,3,4,Typ,2,TA,Attchd,1969.0,Unf,2,540,TA,TA,Y,0.0,4.875197323201151,0.0,4.875197323201151,0.0,0.0,MnPrv,Shed,0.0,10,2006,WD,Normal,12.100717685412471
